縣市別代碼,編號,所屬單位,安裝地址,攝影方向,經度,緯度
10001,LACA032-01,中山分局 中山一派出所,長安東路1段56巷1弄,西北,121.5297363,25.047038900000004
10001,LACA033-01,中山分局 中山一派出所,林森北路67巷115號,西,121.5281129,25.0479421
10001,LACA034-01,中山分局 中山一派出所,新生北路64-1號,西北,121.5303009,25.0471409
10001,LACA034-02,中山分局 中山一派出所,新生北路64-1號,東南,121.5303009,25.0471409
10001,LACA035-01,中山分局 中山一派出所,新生北路1段76巷&長安東路1段56巷1弄,東南,121.52641199999998,25.065936999999998
10001,LACA036-01,中山分局 中山一派出所,新生北路1段76巷&長安東路1段56巷1弄,西北,121.52641199999998,25.065936999999998
10001,LACA037-01,中山分局 中山一派出所,長安東路1段56巷7弄34號,西北,121.5295737,25.046841999999998
10001,LACA039-01,中山分局 中山一派出所,新生北路1段62巷&金山北路,南,121.5306454,25.0463195
10001,LACA041-01,中山分局 中山一派出所,天津街,西,121.52306979999997,25.050056599999998
10001,LACA045-01,中山分局 中山一派出所,中山北路1段152號,南,121.5222498,25.0519659
10001,LACA046-01,中山分局 中山一派出所,中山北路1段33巷,東,121.52261270000001,25.0526041
10001,LACA048-01,中山分局 中山一派出所,中山北路1段83巷,東,121.52368299999998,25.049939
10001,LACA049-01,中山分局 中山一派出所,天津街57號,南,121.523379,25.0510298
10001,LACA050-01,中山分局 中山一派出所,中山北路1段與長安東路1段,北,121.52261270000001,25.0526041
10001,LACA051-01,中山分局 中山一派出所,天津街57號,北,121.523379,25.0510298
10001,LACA052-01,中山分局 中山一派出所,林森北路98號,西,121.5246683,25.0502811
10001,LACA053-01,中山分局 中山一派出所,天津街&中山北路1段121巷,東,121.5244338,25.0512324
10001,LACA053-02,中山分局 中山一派出所,天津街&中山北路1段121巷,西,121.5229231,25.051207299999998
10001,LACA054-01,中山分局 中山一派出所,中山北路1段121巷與林森北路,南,121.52475779999999,25.0509256
10001,LACA055-01,中山分局 中山一派出所,天津街63號,南,121.52354849999999,25.051603999999998
10001,LACA056-01,中山分局 中山一派出所,林森北路91號,東北,121.52494990000001,25.0499558
10001,LACA057-01,中山分局 中山一派出所,中山北路1段33巷&天津街,北,121.5222222,25.0486111
10001,LACA058-01,中山分局 中山一派出所,中山北路1段33巷43號,西,121.5217193,25.0487304
10001,LACA059-01,中山分局 中山一派出所,中山北路1段33巷27號,東,121.52218510000002,25.0487956
10001,LACA060-01,中山分局 中山一派出所,中山北路1段33巷35號,西,121.5221778,25.054057399999998
10001,LACA061-01,中山分局 中山一派出所,中山北路1段53巷&天津街,西,121.52283489999999,25.048973399999998
10001,LACA062-01,中山分局 中山一派出所,中山北路1段53巷30號,西,121.5221622,25.0490779
10001,LACA063-01,中山分局 中山一派出所,中山北路一段83巷24號,東,121.52395969999999,25.0499619
10001,LACA064-01,中山分局 中山一派出所,林森北路與長安東路1段路,西南,121.5244331,25.0493059
10001,LACA067-01,中山分局 中山一派出所,長安東路1段13號,東,121.52426790000001,25.049388099999998
10001,LACA069-01,中山分局 中山一派出所,天津街63號,北,121.52354849999999,25.051603999999998
10001,LACA070-01,中山分局 中山一派出所,中山北路1段33巷6號,南,121.5217193,25.0487304
10001,LACA071-01,中山分局 中山一派出所,中山北路1段33巷44號,北,121.5236317,25.0485269
10001,LACA072-01,中山分局 中山一派出所,林森北路138巷,東,121.52444619999999,25.0515951
10001,LACA074-01,中山分局 中山一派出所,長安東路1段13號,西,121.52426790000001,25.049388099999998
10001,LACA075-01,中山分局 中山一派出所,長安東路1段7巷10號,南,121.52426790000001,25.049388099999998
10001,LACA076-01,中山分局 中山一派出所,南京東路1段與天津街,南,121.52396820000001,25.0519856
10001,LACA077-01,中山分局 中山一派出所,林森北路138巷,南,121.524057,25.0517387
10001,LACA078-01,中山分局 中山一派出所,長安東路1段64號,東北,121.5293771,25.047890199999998
10001,LACA078-02,中山分局 中山一派出所,長安東路1段64號,東,121.5293771,25.047890199999998
10001,LACA079-01,中山分局 中山一派出所,林森北路107巷,北,121.5253918,25.050120999999997
10001,LACA080-01,中山分局 中山一派出所,中山北路1段121巷與林森北路,東,121.52475779999999,25.0509256
10001,LACA081-01,中山分局 中山一派出所,林森北路133巷,西,121.5267435,25.0507693
10001,LACA082-01,中山分局 中山一派出所,林森北路,西,121.5254942,25.0566356
10001,LACA083-01,中山分局 中山一派出所,南京東2段,南,121.58715760000001,25.0610146
10001,LACA084-01,中山分局 中山一派出所,林森北路85巷,東,121.5265727,25.0494193
10001,LACA086-01,中山分局 中山一派出所,南京西路23巷,北,121.52067799999998,25.053496
10001,LACA087-01,中山分局 中山一派出所,林森北路107巷62號,西,121.5270268,25.0497932
10001,LACA088-01,中山分局 中山一派出所,林森北路119巷&新生北路,西,121.526146,25.050399
10001,LACA088-02,中山分局 中山一派出所,長安東路1段93號,西,121.52317,25.049660000000003
10001,LACA089-01,中山分局 中山一派出所,林森北路119巷51號,西,121.52687089999999,25.050266300000004
10001,LACA090-01,中山分局 中山一派出所,林森北路119巷&新生北路1段,東北,121.526146,25.050399
10001,LACA091-01,中山分局 中山一派出所,林森北路133巷37號,西,121.52657049999999,25.0508703
10001,LACA092-01,中山分局 中山一派出所,新生北路1段142號,南,121.527598,25.051163799999998
10001,LACA093-01,中山分局 中山一派出所,南京東路1段132巷23號,南,121.52710710000001,25.051001
10001,LACA094-01,中山分局 中山一派出所,林森北路107巷42號,西,121.5253918,25.050120999999997
10001,LACA095-01,中山分局 中山一派出所,林森北路159巷45號,西,121.525944,25.051592
10001,LACA096-01,中山分局 中山一派出所,林森北路85巷&長安東路1段37巷,南,121.5266303,25.0492991
10001,LACA097-01,中山分局 中山一派出所,長安東路1段43巷,北,121.5236398,25.049495099999998
10001,LACA098-01,中山分局 中山一派出所,長安東路1段53巷5號,南,121.52658199999999,25.0491314
10001,LACA099-01,中山分局 中山一派出所,南京東/林森北路,南,121.52585180000001,25.052149999999997
10001,LACA100-01,中山分局 中山一派出所,林森北路85巷&長安東路77巷,北,121.52814319999997,25.0484184
10001,LACA101-01,中山分局 中山一派出所,林森北路85巷47號,東,121.52655039999999,25.049513599999997
10001,LACA102-01,中山分局 中山一派出所,林森北路85巷71號,東,121.5273658,25.049360699999998
10001,LACA103-01,中山分局 中山一派出所,林森北路107巷82號,南,121.52760479999999,25.049657999999997
10001,LACA104-01,中山分局 中山一派出所,長安東路1段37巷,北,121.5251127,25.049404
10001,LACA106-01,中山分局 中山一派出所,長安東路1段55號,西,121.526494,25.048916
10001,LACA107-01,中山分局 中山一派出所,長安東路1段63號,北,121.52733629999999,25.048684899999998
10001,LACA108-01,中山分局 中山一派出所,長安東路1段79號,西,121.5236398,25.049495099999998
10001,LACA109-01,中山分局 中山一派出所,長安東路1段77巷2號,西,121.52208100000001,25.049818
10001,LACA111-01,中山分局 中山一派出所,南京東/新生北路,西,121.5277235,25.0511352
10001,LACA112-01,中山分局 中山一派出所,南京東路1段132巷5號,南,121.527293,25.051548699999998
10001,LACA114-01,中山分局 中山一派出所,中山北路1段56巷2號,北,121.5203644,25.0485513
10001,LACA116-01,中山分局 中山一派出所,南京西路23巷,東,121.5206194,25.0539647
10001,LACA116-02,中山分局 中山一派出所,中山北路1段145號,北,121.5227784,25.0519434
10001,LACA117-01,中山分局 中山一派出所,中山北路1段140巷,西,121.52122709999999,25.0514923
10001,LACA118-01,中山分局 中山一派出所,中山北路1段,西,121.52175890000001,25.051393899999997
10001,LACA119-01,中山分局 中山一派出所,中山北路1段118號,南,121.52260280000002,25.0508912
10001,LACA120-01,中山分局 中山一派出所,中山北路1段112巷,西,121.52064010000001,25.050931499999997
10001,LACA122-01,中山分局 中山一派出所,R2中山地下街長安西路52巷18號,南,121.51957440000001,25.0496617
10001,LACA122-02,中山分局 中山一派出所,南京東路1段與天津街,西,121.52396820000001,25.0519856
10001,LACA122-03,中山分局 中山一派出所,南京西路23巷,南,121.5206194,25.0539647
10001,LACA122-04,中山分局 中山一派出所,南京西路23巷,西,121.5206194,25.0539647
10001,LACA123-01,中山分局 中山一派出所,林森北路119巷51號,東南,121.52687089999999,25.050266300000004
10001,LACA123-02,中山分局 中山一派出所,林森北路133巷37號,東南,121.52657049999999,25.0508703
10001,LACA123-03,中山分局 中山一派出所,林森北路91號,南,121.5280847,25.0498519
10001,LACA123-04,中山分局 中山一派出所,新生北路2段28巷&林森北路,東,121.5271134,25.0540468
10001,LACA125-01,中山分局 中山一派出所,中山北路1段140巷26弄1號,西,121.52180999999997,25.051381
10001,LACA126-01,中山分局 中山一派出所,長安西路5巷底路,南,121.52081039999999,25.0504365
10001,LACA127-01,中山分局 中山一派出所,中山北路1段126巷14號,東,121.52134909999998,25.0509348
10001,LACA128-01,中山分局 中山一派出所,長安西路19巷2弄33號,北,121.51965829999999,25.049186199999998
10001,LACA129-01,中山分局 中山一派出所,南京西路12巷&中山北路1段140巷,北,121.5217737,25.0516486
10001,LACA130-01,中山分局 中山一派出所,長安西路26巷,南,121.52050559999999,25.0494639
10001,LACA131-01,中山分局 中山一派出所,中山北路2段16巷,西,121.5207477,25.0531377
10001,LACA132-01,中山分局 中山一派出所,中山北路2段24號,南,121.52241359999998,25.053848799999997
10001,LACA133-01,中山分局 中山一派出所,中山北路2段26巷1號,西,121.52179900000002,25.053919
10001,LACA134-01,中山分局 中山一派出所,中山北路2段36巷2號,西,121.52192950000001,25.054375
10001,LACA135-01,中山分局 中山一派出所,中山北路2段&長春路西北角【中山北路2段44巷,南,121.52409990000001,25.0545083
10001,LACA136-01,中山分局 中山一派出所,中山北路2段16巷&南京西路23巷,北,121.5205636,25.053150199999997
10001,LACA137-01,中山分局 中山一派出所,中山北路2段20巷26號,東,121.5207409,25.053528099999998
10001,LACA138-01,中山分局 中山一派出所,中山北路2段26巷29號,東,121.52213,25.053894
10001,LACA139-01,中山分局 中山一派出所,南京西路23巷5-4號,北,121.520695,25.054076
10001,LACA140-01,中山分局 中山一派出所,長安西路32號,東,121.5249207,25.0601178
10001,LACA141-01,中山分局 中山一派出所,長安西路48號,東,121.5145551,25.051364099999997
10001,LACA142-01,中山分局 中山一派出所,長安西路40巷4弄2號,北,121.51965829999999,25.049186199999998
10001,LACA143-01,中山分局 中山一派出所,長安西路48號,西,121.5145551,25.051364099999997
10001,LACA145-01,中山分局 中山一派出所,中山北路1段112巷,東,121.52064010000001,25.050931499999997
10001,LACA146-01,中山分局 中山一派出所,長安西路40巷4弄2號,東,121.51965829999999,25.049186199999998
10001,LACA148-01,中山分局 中山一派出所,中山北路1段140巷26弄1號,東,121.52180999999997,25.051381
10001,LACA149-01,中山分局 中山一派出所,南京西路12巷13弄9號,西,121.52196949999998,25.051764199999997
10001,LACA150-01,中山分局 中山一派出所,華陰街24巷4弄2號,北,121.5196636,25.0487657
10001,LACA151-01,中山分局 中山一派出所,華陰街18號,西,121.5224214,25.0484825
10001,LACA152-01,中山分局 中山一派出所,華陰街24巷3弄,西,121.5200564,25.048605199999997
10001,LACA154-01,中山分局 中山一派出所,中山北路2段39巷,東,121.52428789999999,25.0541575
10001,LACA157-01,中山分局 中山一派出所,中山北路2段39巷&林森北路,南,121.5242314,25.0541761
10001,LACA158-01,中山分局 中山一派出所,中山北路2段45巷31號,西,121.524633,25.054434
10001,LACA159-01,中山分局 中山一派出所,新生北路2段28巷&林森北路,北,121.5271134,25.0540468
10001,LACA161-01,中山分局 中山一派出所,長春路22號,東,121.52405370000001,25.0548032
10001,LACA164-01,中山分局 中山一派出所,林森北路258號,東,121.5253031,25.0544715
10001,LACA164-02,中山分局 中山一派出所,林森北路258號,北,121.5253031,25.0544715
10001,LACA165-01,中山分局 中山一派出所,南京東路1段與天津街,北,121.52396820000001,25.0519856
10001,LACA166-01,中山分局 中山一派出所,南京東路1段&南京東路1段1巷,北,121.52395999999999,25.0519952
10001,LACA167-01,中山分局 中山一派出所,南京東路1段31巷,北,121.5242907,25.052828299999998
10001,LACA169-01,中山分局 中山一派出所,長春路40號,東,121.52511670000001,25.054814099999998
10001,LACA170-01,中山分局 中山一派出所,中山北路2段27巷4號,西,121.5233519,25.053135299999997
10001,LACA171-01,中山分局 中山一派出所,天津街,西,121.5225774,25.0486193
10001,LACA172-01,中山分局 中山一派出所,南京東路1段13巷6弄1號,西,121.52344029999998,25.053631
10001,LACA173-01,中山分局 中山一派出所,中山北路2段11巷7號,東,121.523747,25.0528475
10001,LACA173-02,中山分局 中山一派出所,中山北路2段11巷7號,西,121.523747,25.0528475
10001,LACA174-01,中山分局 中山一派出所,南京東路1段1巷&中山北路2段27巷,東,121.5233519,25.053135299999997
10001,LACA175-01,中山分局 中山一派出所,中北路2段39巷,南,121.2240672,24.950315099999997
10001,LACA176-01,中山分局 中山一派出所,中山北路2段45巷31號,東,121.524633,25.054434
10001,LACA177-01,中山分局 中山一派出所,南京東路1段31巷&中山北路2段11巷,西,121.5242907,25.052828299999998
10001,LACA178-01,中山分局 中山一派出所,中山北路2段27巷15號,西,121.52444910000001,25.0533678
10001,LACA179-01,中山分局 中山一派出所,南京東路1段31巷&中山北路2段39巷,西,121.5242907,25.052828299999998
10001,LACA180-01,中山分局 中山一派出所,南京東路1段13巷7弄11號,西,121.53048980000001,25.052217600000002
10001,LACA181-01,中山分局 中山一派出所,林森北路259巷7號,西,121.525987,25.054413999999998
10001,LACA182-01,中山分局 中山一派出所,新生北路2段28巷,東,121.52715069999998,25.0539497
10001,LACA185-01,中山分局 中山一派出所,南京東/新生北路,東,121.5277235,25.0511352
10001,LACA185-02,中山分局 中山一派出所,林森北路138巷,北,121.524057,25.0517387
10001,LACB001-01,中山分局 中山二派出所,中山北路2段42巷20之1號,北,121.52155729999998,25.0545975
10001,LACB002-01,中山分局 中山二派出所,中山北路2段44巷,西,121.52126869999998,25.0551437
10001,LACB003-01,中山分局 中山二派出所,中山北路2段59巷3弄13號,北,121.5234359,25.0559262
10001,LACB004-01,中山分局 中山二派出所,中山北路2段59-1號,東,121.52335620000001,25.0559239
10001,LACB005-01,中山分局 中山二派出所,新生北路2段60巷53號,東,121.5271927,25.0555289
10001,LACB006-01,中山分局 中山二派出所,中山北路2段59巷與長春路3巷,西,121.52331179999999,25.055854600000004
10001,LACB007-01,中山分局 中山二派出所,中山北路2段65巷2弄15號,西,121.52446900000001,25.056735
10001,LACB008-01,中山分局 中山二派出所,林森北路312號,南,121.5253554,25.0564227
10001,LACB009-01,中山分局 中山二派出所,中山北路2段65巷9號,南,121.5238351,25.0573268
10001,LACB010-01,中山分局 中山二派出所,中山北路2段71號,東,121.5230688,25.057197499999997
10001,LACB011-01,中山分局 中山二派出所,中山北路2段65巷43號,西,121.52523629999999,25.0571539
10001,LACB012-01,中山分局 中山二派出所,中山北路2段77巷,東,121.5239843,25.0575288
10001,LACB013-01,中山分局 中山二派出所,中山北路2段77巷17號,東,121.52359729999999,25.0575776
10001,LACB015-01,中山分局 中山二派出所,中山北路2段49-3號,北,121.5229207,25.0546869
10001,LACB016-01,中山分局 中山二派出所,民生東路1段4號,東,121.56290829999999,25.0593151
10001,LACB017-01,中山分局 中山二派出所,中山北路與民生西路,北,121.5218398,25.057677
10001,LACB017-02,中山分局 中山二派出所,林森北路353巷21號,南,121.5262786,25.057133800000003
10001,LACB018-01,中山分局 中山二派出所,中山北路2段77巷17之4號,南,121.52381539999999,25.057546600000002
10001,LACB019-01,中山分局 中山二派出所,民生東路1段70巷,南,121.5263722,25.0575178
10001,LACB020-01,中山分局 中山二派出所,新生北路2段民生東路,東,121.52796190000001,25.0578902
10001,LACB021-01,中山分局 中山二派出所,林森北路372號,西,121.5253859,25.057797599999997
10001,LACB021-02,中山分局 中山二派出所,林森北路369號,東,121.52576509999999,25.057219600000003
10001,LACB021-03,中山分局 中山二派出所,林森北路372號,東,121.52535359999999,25.057941099999997
10001,LACB022-01,中山分局 中山二派出所,北市中山區林森北路281號,西,121.52558339999997,25.0554177
10001,LACB022-02,中山分局 中山二派出所,林森北路282號,南,121.52533469999997,25.055183
10001,LACB023-01,中山分局 中山二派出所,林森北路310巷25號,東,121.52480249999999,25.056331900000004
10001,LACB025-01,中山分局 中山二派出所,長春路27號,西,121.5244529,25.055196
10001,LACB025-02,中山分局 中山二派出所,林森北路與長春路(西北角號誌桿)林森北路271號,南,121.5255828,25.0550599
10001,LACB026-01,中山分局 中山二派出所,長春路21巷4號,南,121.5424303,25.054479699999998
10001,LACB027-01,中山分局 中山二派出所,長春路3巷13號,南,121.52348730000001,25.0555272
10001,LACB028-01,中山分局 中山二派出所,長春路3巷1號,北,121.52349090000001,25.0551899
10001,LACB029-01,中山分局 中山二派出所,長春路61巷,北,121.52635019999998,25.055865299999997
10001,LACB030-02,中山分局 中山二派出所,林森北路281號,東,121.52558339999997,25.0554177
10001,LACB031-01,中山分局 中山二派出所,林森北路307號,北,121.52560069999998,25.055838299999998
10001,LACB031-02,中山分局 中山二派出所,中山北路2段59巷63號,西,121.52512480000001,25.0558886
10001,LACB032-01,中山分局 中山二派出所,新生北路2段66號,北,121.52718589999999,25.0563176
10001,LACB034-01,中山分局 中山二派出所,新生北路2段68巷13號,西,121.52620089999999,25.056578599999998
10001,LACB035-01,中山分局 中山二派出所,林森北路353巷21號,東,121.5262956,25.057124299999998
10001,LACB036-01,中山分局 中山二派出所,林森北路369號,西,121.5257942,25.057733799999998
10001,LACB037-01,中山分局 中山二派出所,新生北路2段,南,121.5272044,25.054532299999998
10001,LACB038-02,中山分局 中山二派出所,新生北路2段56-3號,北,121.5269901,25.0551073
10001,LACB039-01,中山分局 中山二派出所,中山北路2段42號,南,121.52248209999999,25.0548327
10001,LACB039-02,中山分局 中山二派出所,中山北路2段42巷20之1號,東,121.52155729999998,25.0545975
10001,LACB040-01,中山分局 中山二派出所,中山北路2段42巷40號,東,121.52075970000001,25.0546333
10001,LACB041-01,中山分局 中山二派出所,中山北路2段44巷,西,121.5216688,25.0550641
10001,LACB042-01,中山分局 中山二派出所,中山北路2段44巷21-4號,北,121.5212978,25.055198999999998
10001,LACB043-01,中山分局 中山二派出所,中山北路2段48巷10號,東,121.522001,25.0557208
10001,LACB044-01,中山分局 中山二派出所,中山北路2段50巷13之2號,南,121.521842,25.0563376
10001,LACB045-01,中山分局 中山二派出所,中山北路2段50巷13之2號,西,121.5219894,25.0563139
10001,LACB046-01,中山分局 中山二派出所,中山北路2段62巷27號,東,121.53227729999999,25.0388254
10001,LACB047-01,中山分局 中山二派出所,中山北路2段72巷14號,西,121.52178520000001,25.0569703
10001,LACB048-01,中山分局 中山二派出所,民生西路3巷與中山北路2段96巷,南,121.52161909999998,25.059053199999997
10001,LACB049-01,中山分局 中山二派出所,民生西路66巷17號,北,121.52082789999999,25.0570171
10001,LACB050-01,中山分局 中山二派出所,民生西路64號,東,121.52079699999999,25.0575266
10001,LACB050-02,中山分局 中山二派出所,民生西路64號,北,121.5208577,25.057523900000003
10001,LACB051-01,中山分局 中山二派出所,中山北路2段62巷29弄8號,東,121.52112199999998,25.0570083
10001,LACB052-01,中山分局 中山二派出所,民生西路45巷,北,121.520895,25.0590577
10001,LACB053-01,中山分局 中山二派出所,民生西路72號,東,121.52048400000001,25.057511899999998
10001,LACB053-02,中山分局 中山二派出所,民生西路72號,西,121.52048400000001,25.057511899999998
10001,LACB054-01,中山分局 中山二派出所,錦西街40號,東,121.5190851,25.060143900000003
10001,LACB055-02,中山分局 中山二派出所,天祥路13號,北,121.5211649,25.060919199999997
10001,LACB056-01,中山分局 中山二派出所,中山北路2段128巷4-3號,東,121.52223860000001,25.0617147
10001,LACB058-01,中山分局 中山二派出所,中山北路2段與錦西街,東,121.52198599999998,25.060791
10001,LACB059-01,中山分局 中山二派出所,天祥路13號,西,121.5211649,25.060919199999997
10001,LACB060-01,中山分局 中山二派出所,天祥路60巷2號,西,121.5206571,25.062096999999998
10001,LACB061-01,中山分局 中山二派出所,民生西路24號,北,121.5219273,25.0576674
10001,LACB061-02,中山分局 中山二派出所,民生西路9號,西,121.51525979999998,25.0571891
10001,LACB062-01,中山分局 中山二派出所,民生西路3巷與中山北路2段96巷,北,121.52182959999999,25.059839999999998
10001,LACB063-01,中山分局 中山二派出所,民生西路45巷11弄5號,東,121.521094,25.0595586
10001,LACB064-01,中山分局 中山二派出所,民生西路45巷9弄19號,西,121.52149840000001,25.0590986
10001,LACB065-01,中山分局 中山二派出所,民生西路45巷5弄4號,東,121.5210762,25.058307199999998
10001,LACB066-01,中山分局 中山二派出所,民生西路45巷7弄2-3號,北,121.5209401,25.0586582
10001,LACB067-01,中山分局 中山二派出所,民生西路45巷7弄2-3號,南,121.5209401,25.0586582
10001,LACB068-01,中山分局 中山二派出所,錦西街與民生西路45巷,東,121.5206772,25.060352599999998
10001,LACB069-02,中山分局 中山二派出所,民權西路8號,南,121.5273682,25.0628827
10001,LACB070-01,中山分局 中山二派出所,中山北路2段128巷4-3號,西,121.5223249,25.0616847
10001,LACB071-01,中山分局 中山二派出所,民權西路70巷,南,121.5205159,25.0607383
10001,LACB071-02,中山分局 中山二派出所,民權西路66號,西,121.5200165,25.062626599999998
10001,LACB072-01,中山分局 中山二派出所,民權西路70巷與天祥路48巷,東,121.5208228,25.0618593
10001,LACB074-01,中山分局 中山二派出所,錦西街19號,北,121.52111260000001,25.060441899999997
10001,LACB075-01,中山分局 中山二派出所,錦西街19號,東,121.521095,25.0604332
10001,LACB076-01,中山分局 中山二派出所,錦西街5之21號,北,121.5220957,25.0604151
10001,LACB077-01,中山分局 中山二派出所,中山北路2段115巷3弄4-3號,東,121.5338881,25.053158
10001,LACB078-01,中山分局 中山二派出所,中山北路2段113號,東,121.52320359999997,25.0605877
10001,LACB078-02,中山分局 中山二派出所,中山北路2段107號,北,121.5231424,25.059863300000004
10001,LACB079-01,中山分局 中山二派出所,中山北路2段93巷11弄,北,121.52491529999999,25.0594146
10001,LACB080-01,中山分局 中山二派出所,中山北路2段93巷4號,西,121.5234216,25.0593234
10001,LACB081-02,中山分局 中山二派出所,中山北路2段91號,北,121.523262,25.059307999999998
10001,LACB082-01,中山分局 中山二派出所,林森北路398號,西,121.52538320000001,25.0591668
10001,LACB083-01,中山分局 中山二派出所,民權東路一段38巷1弄9號,西,121.52393739999998,25.0519808
10001,LACB083-02,中山分局 中山二派出所,錦西街19號,西,121.52111260000001,25.060441899999997
10001,LACB083-03,中山分局 中山二派出所,錦州街40號,西,121.52527389999999,25.0602065
10001,LACB083-04,中山分局 中山二派出所,民生東路1段與新生北路2段,南,121.5268562,25.057875
10001,LACB084-01,中山分局 中山二派出所,中山北路2段93巷4號,東,121.5234216,25.0593234
10001,LACB085-02,中山分局 中山二派出所,民生東路1段3號,北,121.55326769999999,25.0577416
10001,LACB086-01,中山分局 中山二派出所,民生東路1段13號,西,121.52378850000001,25.058206499999997
10001,LACB087-01,中山分局 中山二派出所,林森北路398號,西南,121.52538320000001,25.0591668
10001,LACB088-01,中山分局 中山二派出所,民生東路1段27巷17號,南,121.56290829999999,25.0593151
10001,LACB088-02,中山分局 中山二派出所,民生東路1段27巷17號,東,121.56290829999999,25.0593151
10001,LACB089-01,中山分局 中山二派出所,民生東路1段６１巷,南,121.52640350000001,25.058363099999998
10001,LACB090-01,中山分局 中山二派出所,林森北路383巷,東,121.5264567,25.058568
10001,LACB090-02,中山分局 中山二派出所,林森北路381號,南,121.52566699999998,25.058484999999997
10001,LACB091-01,中山分局 中山二派出所,林森北路383巷30號,西,121.52568280000001,25.0584784
10001,LACB092-01,中山分局 中山二派出所,林森北路399巷30弄18號,南,121.52594869999999,25.0587521
10001,LACB093-01,中山分局 中山二派出所,林森北路401號,東,121.52569709999997,25.0592719
10001,LACB094-01,中山分局 中山二派出所,林森北路416巷,西,121.5250968,25.0597372
10001,LACB094-02,中山分局 中山二派出所,林森北路410號,北,121.52534650000001,25.0596619
10001,LACB095-01,中山分局 中山二派出所,錦州街19-3號,南,121.52466319999998,25.0604418
10001,LACB096-01,中山分局 中山二派出所,北市中山區錦州街30巷11號,北,121.5248638,25.059499199999998
10001,LACB097-01,中山分局 中山二派出所,錦州街40號,東,121.52527389999999,25.0602065
10001,LACB098-01,中山分局 中山二派出所,錦州街4巷10弄5號,西,121.5243371,25.059937299999998
10001,LACB099-01,中山分局 中山二派出所,錦州街4巷10弄1-4號,東,121.5235862,25.059755100000004
10001,LACB100-01,中山分局 中山二派出所,錦州街4巷,南,121.5235268,25.0597718
10001,LACB101-03,中山分局 中山二派出所,新生北路2段與民權東路1段(捷運中山國小3號,南,121.52679210000001,25.062851799999997
10001,LACB102-01,中山分局 中山二派出所,中山北路2段115巷與錦州街13巷,南,121.52426039999999,25.0610049
10001,LACB103-01,中山分局 中山二派出所,中山北路2段115巷11號,南,121.52369589999998,25.060986099999997
10001,LACB104-01,中山分局 中山二派出所,錦西街1-5號,西,121.52233,25.0603992
10001,LACB105-01,中山分局 中山二派出所,中山北路2段137巷,西,121.5243856,25.0616961
10001,LACB106-01,中山分局 中山二派出所,中山北路2段137巷7號,西,121.52373689999999,25.061811
10001,LACB106-02,中山分局 中山二派出所,中山北路2段137巷7號,東,121.52373689999999,25.061811
10001,LACB108-01,中山分局 中山二派出所,北市中山區中山北路2段137巷與林森北路旁路,西,121.52499220000001,25.061916999999998
10001,LACB108-02,中山分局 中山二派出所,北市中山區中山北路2段137巷與林森北路旁路,南,121.52499220000001,25.061916999999998
10001,LACB109-02,中山分局 中山二派出所,中山北路2段158號,南,121.5223251,25.0630743
10001,LACB109-04,中山分局 中山二派出所,新生北路2段120號,北,121.52725029999998,25.059133499999998
10001,LACB110-01,中山分局 中山二派出所,林森北路399巷17號,東,121.52595489999999,25.0513507
10001,LACB110-02,中山分局 中山二派出所,民生東路23巷16號,西南,121.52473060000001,25.058464999999998
10001,LACB110-03,中山分局 中山二派出所,民生東路1段53號,東,121.553612,25.05828
10001,LACB110-04,中山分局 中山二派出所,林森北路485巷與新生北路二段,北,121.52735999999999,25.061187399999998
10001,LACB111-01,中山分局 中山二派出所,民權東路1段28號,東,121.52403690000001,25.0578847
10001,LACB111-02,中山分局 中山二派出所,中山北路2段115巷3弄4-3號,北,121.5235639,25.0613413
10001,LACB112-02,中山分局 中山二派出所,民權東路1段70巷34號,北,121.5263722,25.0575178
10001,LACB113-02,中山分局 中山二派出所,民權東路1段58巷(近民權東路)【民權東路1段60號,東,121.5249906,25.0629052
10001,LACB114-01,中山分局 中山二派出所,民權東路1段70巷4號,南,121.5216788,25.0625283
10001,LACB115-01,中山分局 中山二派出所,林森北路487之42號,東,121.52719230000001,25.0612866
10001,LACB116-01,中山分局 中山二派出所,林森北路485巷22弄8號,北,121.52733789999998,25.0498668
10001,LACB117-01,中山分局 中山二派出所,林森北路487號,東,121.5261441,25.061395299999997
10001,LACB117-02,中山分局 中山二派出所,林森北路487號,南,121.5261441,25.061395299999997
10001,LACB118-01,中山分局 中山二派出所,林森北路485巷38號,西,121.5256974,25.0483264
10001,LACB119-01,中山分局 中山二派出所,林森北路487號,北,121.5261441,25.061395299999997
10001,LACB120-01,中山分局 中山二派出所,民權東路1段72號,東,121.5250842,25.0624923
10001,LACB120-03,中山分局 中山二派出所,北市中山區中山北路2段137巷與林森北路旁路,北,121.52499220000001,25.061916999999998
10001,LACB121-03,中山分局 中山二派出所,林森北路438號,北,121.52545310000001,25.060548999999998
10001,LACB122-01,中山分局 中山二派出所,新生北路2段118巷1號,南,121.5272009,25.060843
10001,LACB122-02,中山分局 中山二派出所,新生北路2段118巷1號,北,121.5272009,25.060843
10001,LACB124-01,中山分局 中山二派出所,新生北路2段與錦州街,西,121.52782179999998,25.060435299999998
10001,LACB124-02,中山分局 中山二派出所,新生北路2段與錦州街,東,121.52782179999998,25.060435299999998
10001,LACB125-01,中山分局 中山二派出所,錦州街15號,西,121.52441940000001,25.0604287
